claim_id,claim_language,gold_label,source,claim_text,model,prompt_strategy,raw_response,verdict
1266,english,fake,constraint-translated,"Not even 24 hours have passed since Congress's victory and slogans have started like, ""We will take Babri Masjid, Pakistan Zindabad.""",deepseek/deepseek-v4-flash,zero_shot,[API_ERROR: 'NoneType' object has no attribute 'strip'],UNPARSEABLE
1266,english,fake,constraint-translated,"Not even 24 hours have passed since Congress's victory and slogans have started like, ""We will take Babri Masjid, Pakistan Zindabad.""",deepseek/deepseek-v4-flash,chain_of_thought,"The claim asserts that immediately following a victory by the Indian National Congress (Congress party), slogans such as ""We will take Babri Masjid, Pakistan Zindabad"" have emerged, implying Congress supporters or allies are promoting pro-Pakistan sentiments and the rebuilding of the Babri Masjid site.

There is no verifiable, recent news or credible evidence of such slogans being chanted after any Congress electoral victory. The Babri Masjid demolition in 1992 remains a highly sensitive issue i",FAKE
1266,english,fake,constraint-translated,"Not even 24 hours have passed since Congress's victory and slogans have started like, ""We will take Babri Masjid, Pakistan Zindabad.""",deepseek/deepseek-v4-flash,persona,[API_ERROR: 'NoneType' object has no attribute 'strip'],UNPARSEABLE
1266,english,fake,constraint-translated,"Not even 24 hours have passed since Congress's victory and slogans have started like, ""We will take Babri Masjid, Pakistan Zindabad.""",qwen/qwen3-235b-a22b:free,zero_shot,"[API_ERROR: Error code: 404 - {'error': {'message': 'This model is unavailable for free. The paid version is available now - use this slug instead: qwen/qwen3-235b-a22b', 'code': 404}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
1266,english,fake,constraint-translated,"Not even 24 hours have passed since Congress's victory and slogans have started like, ""We will take Babri Masjid, Pakistan Zindabad.""",qwen/qwen3-235b-a22b:free,chain_of_thought,"[API_ERROR: Error code: 404 - {'error': {'message': 'This model is unavailable for free. The paid version is available now - use this slug instead: qwen/qwen3-235b-a22b', 'code': 404}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
1266,english,fake,constraint-translated,"Not even 24 hours have passed since Congress's victory and slogans have started like, ""We will take Babri Masjid, Pakistan Zindabad.""",qwen/qwen3-235b-a22b:free,persona,"[API_ERROR: Error code: 404 - {'error': {'message': 'This model is unavailable for free. The paid version is available now - use this slug instead: qwen/qwen3-235b-a22b', 'code': 404}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
1266,english,fake,constraint-translated,"Not even 24 hours have passed since Congress's victory and slogans have started like, ""We will take Babri Masjid, Pakistan Zindabad.""",meta-llama/llama-3.3-70b-instruct:free,zero_shot,"[API_ERROR: Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False, 'retry_after_seconds': 29, 'retry_after_seconds_raw': 28.792, 'headers': {'Retry-After': '29'}}}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
1266,english,fake,constraint-translated,"Not even 24 hours have passed since Congress's victory and slogans have started like, ""We will take Babri Masjid, Pakistan Zindabad.""",meta-llama/llama-3.3-70b-instruct:free,chain_of_thought,"[API_ERROR: Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False, 'retry_after_seconds': 29, 'retry_after_seconds_raw': 28.9, 'headers': {'Retry-After': '29'}}}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
1266,english,fake,constraint-translated,"Not even 24 hours have passed since Congress's victory and slogans have started like, ""We will take Babri Masjid, Pakistan Zindabad.""",meta-llama/llama-3.3-70b-instruct:free,persona,"[API_ERROR: Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False, 'retry_after_seconds': 29, 'retry_after_seconds_raw': 28.739, 'headers': {'Retry-After': '29'}}}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
3700,english,fake,constraint-translated,Shahrukh Khan has donated Rs 5 crore for the construction of Ram temple.,google/gemini-2.5-flash-lite,zero_shot,UNCERTAIN,UNCERTAIN
3700,english,fake,constraint-translated,Shahrukh Khan has donated Rs 5 crore for the construction of Ram temple.,google/gemini-2.5-flash-lite,chain_of_thought,"Here's a step-by-step assessment of the claim:

1.  **What is the claim asserting?**
    The claim asserts that the Bollywood actor Shahrukh Khan has made a donation of Rs 5 crore specifically for the construction of the Ram temple.

2.  **What do you know about this topic?**
    *   The Ram temple in Ayodhya has been a significant religious and political project in India, attracting donations from various individuals and organizations.
    *   Shahrukh Khan is a prominent figure in Indian cinem",UNPARSEABLE
3700,english,fake,constraint-translated,Shahrukh Khan has donated Rs 5 crore for the construction of Ram temple.,google/gemini-2.5-flash-lite,persona,"**Assessment of the Claim: Shahrukh Khan has donated Rs 5 crore for the construction of Ram temple.**

As an IFCN-certified fact-checker, I have applied journalistic standards to assess the veracity of the claim that Bollywood actor Shahrukh Khan has donated Rs 5 crore for the construction of the Ram temple.

**Methodology:**

1.  **Source Identification:** I searched for credible news reports and official statements from reputable media organizations and the Shri Ram Janmabhoomi Teerth Kshetra ",UNPARSEABLE
3700,english,fake,constraint-translated,Shahrukh Khan has donated Rs 5 crore for the construction of Ram temple.,deepseek/deepseek-v4-flash,zero_shot,FAKE,FAKE
3700,english,fake,constraint-translated,Shahrukh Khan has donated Rs 5 crore for the construction of Ram temple.,deepseek/deepseek-v4-flash,chain_of_thought,VERDICT: FAKE,FAKE
3700,english,fake,constraint-translated,Shahrukh Khan has donated Rs 5 crore for the construction of Ram temple.,deepseek/deepseek-v4-flash,persona,"Based on available evidence from credible news sources and fact-checking organizations, there is no verified report or official confirmation that Shah Rukh Khan has donated Rs 5 crore for the construction of the Ram temple in Ayodhya. While several celebrities and public figures have made donations, Shah Rukh Khan's name does not appear on official donor lists or in credible media reports. The claim appears to be a recurring rumor that has been debunked multiple times.

VERDICT: FAKE",FAKE
3700,english,fake,constraint-translated,Shahrukh Khan has donated Rs 5 crore for the construction of Ram temple.,qwen/qwen3-235b-a22b:free,zero_shot,"[API_ERROR: Error code: 404 - {'error': {'message': 'This model is unavailable for free. The paid version is available now - use this slug instead: qwen/qwen3-235b-a22b', 'code': 404}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
3700,english,fake,constraint-translated,Shahrukh Khan has donated Rs 5 crore for the construction of Ram temple.,qwen/qwen3-235b-a22b:free,chain_of_thought,"[API_ERROR: Error code: 404 - {'error': {'message': 'This model is unavailable for free. The paid version is available now - use this slug instead: qwen/qwen3-235b-a22b', 'code': 404}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
3700,english,fake,constraint-translated,Shahrukh Khan has donated Rs 5 crore for the construction of Ram temple.,qwen/qwen3-235b-a22b:free,persona,"[API_ERROR: Error code: 404 - {'error': {'message': 'This model is unavailable for free. The paid version is available now - use this slug instead: qwen/qwen3-235b-a22b', 'code': 404}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
3700,english,fake,constraint-translated,Shahrukh Khan has donated Rs 5 crore for the construction of Ram temple.,meta-llama/llama-3.3-70b-instruct:free,zero_shot,"[API_ERROR: Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False, 'retry_after_seconds': 30, 'retry_after_seconds_raw': 29.186, 'headers': {'Retry-After': '30'}}}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
3700,english,fake,constraint-translated,Shahrukh Khan has donated Rs 5 crore for the construction of Ram temple.,meta-llama/llama-3.3-70b-instruct:free,chain_of_thought,"[API_ERROR: Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False, 'retry_after_seconds': 30, 'retry_after_seconds_raw': 29.185, 'headers': {'Retry-After': '30'}}}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
3700,english,fake,constraint-translated,Shahrukh Khan has donated Rs 5 crore for the construction of Ram temple.,meta-llama/llama-3.3-70b-instruct:free,persona,"[API_ERROR: Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False, 'retry_after_seconds': 30, 'retry_after_seconds_raw': 29.084, 'headers': {'Retry-After': '30'}}}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
298,english,fake,constraint-translated,"Tajinder Singh Bagga ate samosas during his hunger strike.

Tajinder Bagga, who was on hunger strike, had not eaten food.",google/gemini-2.5-flash-lite,zero_shot,UNCERTAIN,UNCERTAIN
298,english,fake,constraint-translated,"Tajinder Singh Bagga ate samosas during his hunger strike.

Tajinder Bagga, who was on hunger strike, had not eaten food.",google/gemini-2.5-flash-lite,chain_of_thought,"Here's a step-by-step assessment of the claim:

1.  **What is the claim asserting?**
    The claim asserts that Tajinder Singh Bagga consumed samosas *while* he was on a hunger strike.

2.  **What do you know about this topic?**
    *   A hunger strike is a form of protest where an individual abstains from eating food for a prolonged period to make a political statement.
    *   The core principle of a hunger strike is the *absence* of food consumption.
    *   Tajinder Singh Bagga is a politica",UNPARSEABLE
298,english,fake,constraint-translated,"Tajinder Singh Bagga ate samosas during his hunger strike.

Tajinder Bagga, who was on hunger strike, had not eaten food.",google/gemini-2.5-flash-lite,persona,"**Assessment:**

The claim states that Tajinder Singh Bagga ate samosas during his hunger strike. The counter-claim asserts that he had not eaten food. To verify this, we need to look for credible evidence that either supports or refutes the consumption of samosas during the hunger strike.

A hunger strike, by definition, involves abstaining from food. While individuals on hunger strike may consume water or other liquids, eating solid food like samosas would directly contradict the nature of a h",UNPARSEABLE
298,english,fake,constraint-translated,"Tajinder Singh Bagga ate samosas during his hunger strike.

Tajinder Bagga, who was on hunger strike, had not eaten food.",deepseek/deepseek-v4-flash,zero_shot,FAKE,FAKE
298,english,fake,constraint-translated,"Tajinder Singh Bagga ate samosas during his hunger strike.

Tajinder Bagga, who was on hunger strike, had not eaten food.",deepseek/deepseek-v4-flash,chain_of_thought,[API_ERROR: 'NoneType' object has no attribute 'strip'],UNPARSEABLE
298,english,fake,constraint-translated,"Tajinder Singh Bagga ate samosas during his hunger strike.

Tajinder Bagga, who was on hunger strike, had not eaten food.",deepseek/deepseek-v4-flash,persona,"The claim states that Tajinder Singh Bagga ate samosas during his hunger strike. However, the provided context explicitly says he ""had not eaten food."" Without additional evidence or a credible source showing him eating samosas, the claim contradicts the given statement. Therefore, based on the information provided, the claim is not supported.

VERDICT: FAKE",FAKE
298,english,fake,constraint-translated,"Tajinder Singh Bagga ate samosas during his hunger strike.

Tajinder Bagga, who was on hunger strike, had not eaten food.",qwen/qwen3-235b-a22b:free,zero_shot,"[API_ERROR: Error code: 404 - {'error': {'message': 'This model is unavailable for free. The paid version is available now - use this slug instead: qwen/qwen3-235b-a22b', 'code': 404}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
298,english,fake,constraint-translated,"Tajinder Singh Bagga ate samosas during his hunger strike.

Tajinder Bagga, who was on hunger strike, had not eaten food.",qwen/qwen3-235b-a22b:free,chain_of_thought,"[API_ERROR: Error code: 404 - {'error': {'message': 'This model is unavailable for free. The paid version is available now - use this slug instead: qwen/qwen3-235b-a22b', 'code': 404}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
298,english,fake,constraint-translated,"Tajinder Singh Bagga ate samosas during his hunger strike.

Tajinder Bagga, who was on hunger strike, had not eaten food.",qwen/qwen3-235b-a22b:free,persona,"[API_ERROR: Error code: 404 - {'error': {'message': 'This model is unavailable for free. The paid version is available now - use this slug instead: qwen/qwen3-235b-a22b', 'code': 404}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
298,english,fake,constraint-translated,"Tajinder Singh Bagga ate samosas during his hunger strike.

Tajinder Bagga, who was on hunger strike, had not eaten food.",meta-llama/llama-3.3-70b-instruct:free,zero_shot,"[API_ERROR: Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False, 'retry_after_seconds': 30, 'retry_after_seconds_raw': 29.659, 'headers': {'Retry-After': '30'}}}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
298,english,fake,constraint-translated,"Tajinder Singh Bagga ate samosas during his hunger strike.

Tajinder Bagga, who was on hunger strike, had not eaten food.",meta-llama/llama-3.3-70b-instruct:free,chain_of_thought,"[API_ERROR: Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False, 'retry_after_seconds': 30, 'retry_after_seconds_raw': 29.748, 'headers': {'Retry-After': '30'}}}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
298,english,fake,constraint-translated,"Tajinder Singh Bagga ate samosas during his hunger strike.

Tajinder Bagga, who was on hunger strike, had not eaten food.",meta-llama/llama-3.3-70b-instruct:free,persona,"[API_ERROR: Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False, 'retry_after_seconds': 29, 'retry_after_seconds_raw': 28.769, 'headers': {'Retry-After': '29'}}}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
5273,english,fake,constraint-translated,"Whuan Market. China, the origin of #coronavirus.",google/gemini-2.5-flash-lite,zero_shot,UNCERTAIN,UNCERTAIN
5273,english,fake,constraint-translated,"Whuan Market. China, the origin of #coronavirus.",google/gemini-2.5-flash-lite,chain_of_thought,"Here's a step-by-step assessment of the claim:

1.  **What is the claim asserting?**
    The claim asserts that the ""Whuan Market"" (likely a misspelling of Wuhan Market) in China is the definitive origin point of the coronavirus.

2.  **What do you know about this topic?**
    *   The COVID-19 pandemic, caused by the SARS-CoV-2 virus, was first identified in Wuhan, China.
    *   Early clusters of cases were linked to the Huanan Seafood Wholesale Market in Wuhan.
    *   Scientific investigation",UNPARSEABLE
5273,english,fake,constraint-translated,"Whuan Market. China, the origin of #coronavirus.",google/gemini-2.5-flash-lite,persona,"Here's an assessment of the claim ""Whuan Market. China, the origin of #coronavirus.""

**Assessment:**

The claim links the Huanan Seafood Wholesale Market in Wuhan, China, to the origin of the coronavirus (SARS-CoV-2). This is a complex issue with ongoing scientific investigation, but the scientific consensus points to the market as a significant early epicenter of the outbreak, though not definitively proven as the absolute origin.

*   **""Whuan Market""**: This is a misspelling of the Huanan Se",UNPARSEABLE
5273,english,fake,constraint-translated,"Whuan Market. China, the origin of #coronavirus.",deepseek/deepseek-v4-flash,zero_shot,UNCERTAIN,UNCERTAIN
5273,english,fake,constraint-translated,"Whuan Market. China, the origin of #coronavirus.",deepseek/deepseek-v4-flash,chain_of_thought,"The claim asserts that the Wuhan market in China is the definitive origin of the coronavirus (SARS-CoV-2).  

While early cases were linked to the Huanan Seafood Market in Wuhan, scientific investigations have not conclusively determined the exact origin. The World Health Organization has stated that identifying the origin requires further study, and other possibilities (such",UNPARSEABLE
5273,english,fake,constraint-translated,"Whuan Market. China, the origin of #coronavirus.",deepseek/deepseek-v4-flash,persona,"The claim that the Wuhan market in China is the origin of the coronavirus is not supported by conclusive scientific evidence. While early cases of COVID-19 were linked to the Huanan Seafood Wholesale Market in Wuhan, subsequent investigations have not definitively identified the market as the origin of the virus. The World Health Organization (WHO) and other scientific bodies have stated that the origin of SARS-CoV-2 remains unknown, and multiple hypotheses (including natural zoonotic spillover ",UNCERTAIN
5273,english,fake,constraint-translated,"Whuan Market. China, the origin of #coronavirus.",qwen/qwen3-235b-a22b:free,zero_shot,"[API_ERROR: Error code: 404 - {'error': {'message': 'This model is unavailable for free. The paid version is available now - use this slug instead: qwen/qwen3-235b-a22b', 'code': 404}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
5273,english,fake,constraint-translated,"Whuan Market. China, the origin of #coronavirus.",qwen/qwen3-235b-a22b:free,chain_of_thought,"[API_ERROR: Error code: 404 - {'error': {'message': 'This model is unavailable for free. The paid version is available now - use this slug instead: qwen/qwen3-235b-a22b', 'code': 404}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
5273,english,fake,constraint-translated,"Whuan Market. China, the origin of #coronavirus.",qwen/qwen3-235b-a22b:free,persona,"[API_ERROR: Error code: 404 - {'error': {'message': 'This model is unavailable for free. The paid version is available now - use this slug instead: qwen/qwen3-235b-a22b', 'code': 404}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
5273,english,fake,constraint-translated,"Whuan Market. China, the origin of #coronavirus.",meta-llama/llama-3.3-70b-instruct:free,zero_shot,"[API_ERROR: Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False, 'retry_after_seconds': 30, 'retry_after_seconds_raw': 29.58, 'headers': {'Retry-After': '30'}}}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
5273,english,fake,constraint-translated,"Whuan Market. China, the origin of #coronavirus.",meta-llama/llama-3.3-70b-instruct:free,chain_of_thought,"[API_ERROR: Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False, 'retry_after_seconds': 30, 'retry_after_seconds_raw': 29.563, 'headers': {'Retry-After': '30'}}}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
5273,english,fake,constraint-translated,"Whuan Market. China, the origin of #coronavirus.",meta-llama/llama-3.3-70b-instruct:free,persona,"[API_ERROR: Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False, 'retry_after_seconds': 30, 'retry_after_seconds_raw': 29.602, 'headers': {'Retry-After': '30'}}}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
3364,english,fake,constraint-translated,The last photo taken before the crash of Pakistan International Airlines flight 8303 in Jinnah Garden area in Karachi.,google/gemini-2.5-flash-lite,zero_shot,REAL,REAL
3364,english,fake,constraint-translated,The last photo taken before the crash of Pakistan International Airlines flight 8303 in Jinnah Garden area in Karachi.,google/gemini-2.5-flash-lite,chain_of_thought,"Here's a step-by-step assessment of the claim:

1.  **What is the claim asserting?**
    The claim asserts that a specific photograph is the *last* one taken *before* the crash of Pakistan International Airlines (PIA) flight 8303 in the Jinnah Garden area of Karachi.

2.  **What do you know about this topic?**
    *   Pakistan International Airlines flight 8303 (PK8303) was an Airbus A320 that crashed on May 22, 2020, while attempting to land at Jinnah International Airport in Karachi.
    *   T",UNPARSEABLE
3364,english,fake,constraint-translated,The last photo taken before the crash of Pakistan International Airlines flight 8303 in Jinnah Garden area in Karachi.,google/gemini-2.5-flash-lite,persona,"**Assessment of the Claim:**

The claim states that a specific photo is the ""last photo taken before the crash of Pakistan International Airlines flight 8303 in Jinnah Garden area in Karachi."" To assess this claim, I will apply journalistic standards, focusing on verification, corroboration, and the absence of credible evidence to support the claim.

**Verification and Corroboration:**

1.  **Nature of the ""Last Photo"":** The claim refers to a ""photo."" This implies a visual piece of evidence. To",UNPARSEABLE
3364,english,fake,constraint-translated,The last photo taken before the crash of Pakistan International Airlines flight 8303 in Jinnah Garden area in Karachi.,deepseek/deepseek-v4-flash,zero_shot,FAKE,FAKE
3364,english,fake,constraint-translated,The last photo taken before the crash of Pakistan International Airlines flight 8303 in Jinnah Garden area in Karachi.,deepseek/deepseek-v4-flash,chain_of_thought,"Let’s go through this step by step.

**1. What is the claim asserting?**  
The claim says that the image shown (though not attached here) is the last photo taken before the crash of Pakistan International Airlines Flight 8303, which occurred in the Jinnah Garden area of Karachi.

**2. What do you know about this topic?**  
- Pakistan International Airlines Flight 8303 crashed on May 22, 2020, in a residential area near Jinnah International Airport in Karachi.  
- The crash site was near **Model ",UNPARSEABLE
3364,english,fake,constraint-translated,The last photo taken before the crash of Pakistan International Airlines flight 8303 in Jinnah Garden area in Karachi.,deepseek/deepseek-v4-flash,persona,"The claim refers to a widely circulated image purportedly showing Pakistan International Airlines Flight 8303 moments before it crashed in Karachi on May 22, 2020. Fact-checking organizations, including AFP,",UNPARSEABLE
3364,english,fake,constraint-translated,The last photo taken before the crash of Pakistan International Airlines flight 8303 in Jinnah Garden area in Karachi.,qwen/qwen3-235b-a22b:free,zero_shot,"[API_ERROR: Error code: 404 - {'error': {'message': 'This model is unavailable for free. The paid version is available now - use this slug instead: qwen/qwen3-235b-a22b', 'code': 404}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
3364,english,fake,constraint-translated,The last photo taken before the crash of Pakistan International Airlines flight 8303 in Jinnah Garden area in Karachi.,qwen/qwen3-235b-a22b:free,chain_of_thought,"[API_ERROR: Error code: 404 - {'error': {'message': 'This model is unavailable for free. The paid version is available now - use this slug instead: qwen/qwen3-235b-a22b', 'code': 404}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
3364,english,fake,constraint-translated,The last photo taken before the crash of Pakistan International Airlines flight 8303 in Jinnah Garden area in Karachi.,qwen/qwen3-235b-a22b:free,persona,"[API_ERROR: Error code: 404 - {'error': {'message': 'This model is unavailable for free. The paid version is available now - use this slug instead: qwen/qwen3-235b-a22b', 'code': 404}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
3364,english,fake,constraint-translated,The last photo taken before the crash of Pakistan International Airlines flight 8303 in Jinnah Garden area in Karachi.,meta-llama/llama-3.3-70b-instruct:free,zero_shot,"[API_ERROR: Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False, 'retry_after_seconds': 30, 'retry_after_seconds_raw': 29.389, 'headers': {'Retry-After': '30'}}}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
3364,english,fake,constraint-translated,The last photo taken before the crash of Pakistan International Airlines flight 8303 in Jinnah Garden area in Karachi.,meta-llama/llama-3.3-70b-instruct:free,chain_of_thought,"[API_ERROR: Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False, 'retry_after_seconds': 30, 'retry_after_seconds_raw': 29.531, 'headers': {'Retry-After': '30'}}}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
3364,english,fake,constraint-translated,The last photo taken before the crash of Pakistan International Airlines flight 8303 in Jinnah Garden area in Karachi.,meta-llama/llama-3.3-70b-instruct:free,persona,"[API_ERROR: Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False, 'retry_after_seconds': 30, 'retry_after_seconds_raw': 29.632, 'headers': {'Retry-After': '30'}}}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
372,english,fake,constraint-translated,The government has stopped the process of new recruitments.,google/gemini-2.5-flash-lite,zero_shot,UNCERTAIN,UNCERTAIN
372,english,fake,constraint-translated,The government has stopped the process of new recruitments.,google/gemini-2.5-flash-lite,chain_of_thought,1.  **What is the claim asserting?**,UNPARSEABLE
372,english,fake,constraint-translated,The government has stopped the process of new recruitments.,google/gemini-2.5-flash-lite,persona,"To assess the claim ""The government has stopped the process of new recruitments,"" I will apply journalistic standards by:

1.  **Identifying the specific government entity:** ""The government"" is a broad term. I need to determine if this refers to the national government, a specific ministry, a state/provincial government, or a local government. Without this specificity, the claim is inherently vague.

2.  **Seeking official statements and announcements:** I will look for official press releases,",UNPARSEABLE
372,english,fake,constraint-translated,The government has stopped the process of new recruitments.,deepseek/deepseek-v4-flash,zero_shot,UNCERTAIN,UNCERTAIN
372,english,fake,constraint-translated,The government has stopped the process of new recruitments.,deepseek/deepseek-v4-flash,chain_of_thought,"The claim is vague and lacks crucial context, such as which government is being referred to, what type of recruitments (e.g., civil service, military, public sector), and the timeframe. Without these specifics, the assertion cannot be verified or falsified. There is no inherent red flag of exaggeration or known falsehood, but the missing context makes it impossible to assess definitively.

VERDICT: UNCERTAIN",UNCERTAIN
372,english,fake,constraint-translated,The government has stopped the process of new recruitments.,deepseek/deepseek-v4-flash,persona,"The claim is too vague to verify — it does not specify which government, country, or time period is being referred to. Without such context, it is impossible to determine its accuracy. Journalistic standards require specific, attributable evidence, which is absent here.

VERDICT: UNCERTAIN",UNCERTAIN
