claim_id,claim_language,gold_label,claim_text,model,instruction_language,raw_response,verdict
4262,english,fake,"What is this, a true Muslim can never do this, then what should be meant by this, Shahrukh Khan is not a true Muslim, that too just for two crore rupees..!",deepseek/deepseek-v4-flash,instruction_hindi,UNCERTAIN,UNCERTAIN
4262,english,fake,"What is this, a true Muslim can never do this, then what should be meant by this, Shahrukh Khan is not a true Muslim, that too just for two crore rupees..!",deepseek/deepseek-v4-flash,instruction_estonian,FAKE,FAKE
4394,english,fake,A person bought a cow in Assam. For many nights he kept hearing the sound of dogs barking. One day he installed CCTV cameras. He was surprised to see that every night a leopard comes and sits near the,google/gemini-2.5-flash-lite,instruction_english,UNCERTAIN,UNCERTAIN
4394,english,fake,A person bought a cow in Assam. For many nights he kept hearing the sound of dogs barking. One day he installed CCTV cameras. He was surprised to see that every night a leopard comes and sits near the,google/gemini-2.5-flash-lite,instruction_hindi,FAKE,FAKE
4394,english,fake,A person bought a cow in Assam. For many nights he kept hearing the sound of dogs barking. One day he installed CCTV cameras. He was surprised to see that every night a leopard comes and sits near the,google/gemini-2.5-flash-lite,instruction_estonian,UNCERTAIN,UNCERTAIN
4394,english,fake,A person bought a cow in Assam. For many nights he kept hearing the sound of dogs barking. One day he installed CCTV cameras. He was surprised to see that every night a leopard comes and sits near the,deepseek/deepseek-v4-flash,instruction_english,UNCERTAIN,UNCERTAIN
4394,english,fake,A person bought a cow in Assam. For many nights he kept hearing the sound of dogs barking. One day he installed CCTV cameras. He was surprised to see that every night a leopard comes and sits near the,deepseek/deepseek-v4-flash,instruction_hindi,UNCERTAIN,UNCERTAIN
4394,english,fake,A person bought a cow in Assam. For many nights he kept hearing the sound of dogs barking. One day he installed CCTV cameras. He was surprised to see that every night a leopard comes and sits near the,deepseek/deepseek-v4-flash,instruction_estonian,FAKE,FAKE
466,english,fake,"On August 5, at 12.15 pm, Prime Minister Shri Narendra Modi will perform the Bhoomi Pujan ritual for the grand temple of Lord Shri Ram in Ayodhya. The holy city of Ayodhya is ready for this glorious o",google/gemini-2.5-flash-lite,instruction_english,REAL,REAL
466,english,fake,"On August 5, at 12.15 pm, Prime Minister Shri Narendra Modi will perform the Bhoomi Pujan ritual for the grand temple of Lord Shri Ram in Ayodhya. The holy city of Ayodhya is ready for this glorious o",google/gemini-2.5-flash-lite,instruction_hindi,FAKE,FAKE
466,english,fake,"On August 5, at 12.15 pm, Prime Minister Shri Narendra Modi will perform the Bhoomi Pujan ritual for the grand temple of Lord Shri Ram in Ayodhya. The holy city of Ayodhya is ready for this glorious o",google/gemini-2.5-flash-lite,instruction_estonian,FAKE,FAKE
466,english,fake,"On August 5, at 12.15 pm, Prime Minister Shri Narendra Modi will perform the Bhoomi Pujan ritual for the grand temple of Lord Shri Ram in Ayodhya. The holy city of Ayodhya is ready for this glorious o",deepseek/deepseek-v4-flash,instruction_english,REAL,REAL
466,english,fake,"On August 5, at 12.15 pm, Prime Minister Shri Narendra Modi will perform the Bhoomi Pujan ritual for the grand temple of Lord Shri Ram in Ayodhya. The holy city of Ayodhya is ready for this glorious o",deepseek/deepseek-v4-flash,instruction_hindi,REAL,REAL
466,english,fake,"On August 5, at 12.15 pm, Prime Minister Shri Narendra Modi will perform the Bhoomi Pujan ritual for the grand temple of Lord Shri Ram in Ayodhya. The holy city of Ayodhya is ready for this glorious o",deepseek/deepseek-v4-flash,instruction_estonian,REAL,REAL
3509,english,fake,Pakistan flags were waved after Rahul Gandhi's victory.,google/gemini-2.5-flash-lite,instruction_english,FAKE,FAKE
3509,english,fake,Pakistan flags were waved after Rahul Gandhi's victory.,google/gemini-2.5-flash-lite,instruction_hindi,FAKE,FAKE
3509,english,fake,Pakistan flags were waved after Rahul Gandhi's victory.,google/gemini-2.5-flash-lite,instruction_estonian,FAKE,FAKE
3509,english,fake,Pakistan flags were waved after Rahul Gandhi's victory.,deepseek/deepseek-v4-flash,instruction_english,FAKE,FAKE
3509,english,fake,Pakistan flags were waved after Rahul Gandhi's victory.,deepseek/deepseek-v4-flash,instruction_hindi,[API_ERROR: 'NoneType' object has no attribute 'strip'],UNPARSEABLE
3509,english,fake,Pakistan flags were waved after Rahul Gandhi's victory.,deepseek/deepseek-v4-flash,instruction_estonian,FAKE,FAKE
2380,english,fake,Home Minister Amit Shah's Corona report has now come negative. That means he has now completely recovered.,google/gemini-2.5-flash-lite,instruction_english,REAL,REAL
2380,english,fake,Home Minister Amit Shah's Corona report has now come negative. That means he has now completely recovered.,google/gemini-2.5-flash-lite,instruction_hindi,FAKE,FAKE
2380,english,fake,Home Minister Amit Shah's Corona report has now come negative. That means he has now completely recovered.,google/gemini-2.5-flash-lite,instruction_estonian,REAL,REAL
2380,english,fake,Home Minister Amit Shah's Corona report has now come negative. That means he has now completely recovered.,deepseek/deepseek-v4-flash,instruction_english,REAL,REAL
2380,english,fake,Home Minister Amit Shah's Corona report has now come negative. That means he has now completely recovered.,deepseek/deepseek-v4-flash,instruction_hindi,[API_ERROR: 'NoneType' object has no attribute 'strip'],UNPARSEABLE
2380,english,fake,Home Minister Amit Shah's Corona report has now come negative. That means he has now completely recovered.,deepseek/deepseek-v4-flash,instruction_estonian,FAKE,FAKE
153,estonian,fake,"Samuti halvenes Naseeruddin Shahi tervis, ta viidi haiglasse. Oh jumal, ära anna praegu selliseid uudiseid, sest sul on võime seda taluda, andku jumal sulle pikka iga.",google/gemini-2.5-flash-lite,instruction_english,UNSURE,UNPARSEABLE
153,estonian,fake,"Samuti halvenes Naseeruddin Shahi tervis, ta viidi haiglasse. Oh jumal, ära anna praegu selliseid uudiseid, sest sul on võime seda taluda, andku jumal sulle pikka iga.",google/gemini-2.5-flash-lite,instruction_hindi,UNCERTAIN,UNCERTAIN
153,estonian,fake,"Samuti halvenes Naseeruddin Shahi tervis, ta viidi haiglasse. Oh jumal, ära anna praegu selliseid uudiseid, sest sul on võime seda taluda, andku jumal sulle pikka iga.",google/gemini-2.5-flash-lite,instruction_estonian,UNCERTAIN,UNCERTAIN
153,estonian,fake,"Samuti halvenes Naseeruddin Shahi tervis, ta viidi haiglasse. Oh jumal, ära anna praegu selliseid uudiseid, sest sul on võime seda taluda, andku jumal sulle pikka iga.",deepseek/deepseek-v4-flash,instruction_english,UNCERTAIN,UNCERTAIN
153,estonian,fake,"Samuti halvenes Naseeruddin Shahi tervis, ta viidi haiglasse. Oh jumal, ära anna praegu selliseid uudiseid, sest sul on võime seda taluda, andku jumal sulle pikka iga.",deepseek/deepseek-v4-flash,instruction_hindi,[API_ERROR: 'NoneType' object has no attribute 'strip'],UNPARSEABLE
153,estonian,fake,"Samuti halvenes Naseeruddin Shahi tervis, ta viidi haiglasse. Oh jumal, ära anna praegu selliseid uudiseid, sest sul on võime seda taluda, andku jumal sulle pikka iga.",deepseek/deepseek-v4-flash,instruction_estonian,UNCERTAIN,UNCERTAIN
2550,estonian,fake,"Võlts Twitteri konto nimega Republic Poll tõmbab oma vastuolulise küsitluse tõttu netikoijate viha. Paljud Twitteri kasutajad, sealhulgas ajakirjanikud, peavad seda kontot kanali ametlikuks kontoks.",google/gemini-2.5-flash-lite,instruction_english,UNCERTAIN,UNCERTAIN
2550,estonian,fake,"Võlts Twitteri konto nimega Republic Poll tõmbab oma vastuolulise küsitluse tõttu netikoijate viha. Paljud Twitteri kasutajad, sealhulgas ajakirjanikud, peavad seda kontot kanali ametlikuks kontoks.",google/gemini-2.5-flash-lite,instruction_hindi,UNCERTAIN,UNCERTAIN
2550,estonian,fake,"Võlts Twitteri konto nimega Republic Poll tõmbab oma vastuolulise küsitluse tõttu netikoijate viha. Paljud Twitteri kasutajad, sealhulgas ajakirjanikud, peavad seda kontot kanali ametlikuks kontoks.",google/gemini-2.5-flash-lite,instruction_estonian,UNCERTAIN,UNCERTAIN
2550,estonian,fake,"Võlts Twitteri konto nimega Republic Poll tõmbab oma vastuolulise küsitluse tõttu netikoijate viha. Paljud Twitteri kasutajad, sealhulgas ajakirjanikud, peavad seda kontot kanali ametlikuks kontoks.",deepseek/deepseek-v4-flash,instruction_english,UNCERTAIN,UNCERTAIN
2550,estonian,fake,"Võlts Twitteri konto nimega Republic Poll tõmbab oma vastuolulise küsitluse tõttu netikoijate viha. Paljud Twitteri kasutajad, sealhulgas ajakirjanikud, peavad seda kontot kanali ametlikuks kontoks.",deepseek/deepseek-v4-flash,instruction_hindi,[API_ERROR: 'NoneType' object has no attribute 'strip'],UNPARSEABLE
2550,estonian,fake,"Võlts Twitteri konto nimega Republic Poll tõmbab oma vastuolulise küsitluse tõttu netikoijate viha. Paljud Twitteri kasutajad, sealhulgas ajakirjanikud, peavad seda kontot kanali ametlikuks kontoks.",deepseek/deepseek-v4-flash,instruction_estonian,FAKE,FAKE
4258,estonian,fake,"Mahindra äratas kriitikute tähelepanu pärast seda, kui selle säuts ütles, et korduvkasutataval ja pestaval maskil on võime ""viirust vähendada"". Neid maske toodab ettevõte nimega LivingGuard, mille juh",google/gemini-2.5-flash-lite,instruction_english,REAL,REAL
4258,estonian,fake,"Mahindra äratas kriitikute tähelepanu pärast seda, kui selle säuts ütles, et korduvkasutataval ja pestaval maskil on võime ""viirust vähendada"". Neid maske toodab ettevõte nimega LivingGuard, mille juh",google/gemini-2.5-flash-lite,instruction_hindi,UNCERTAIN,UNCERTAIN
4258,estonian,fake,"Mahindra äratas kriitikute tähelepanu pärast seda, kui selle säuts ütles, et korduvkasutataval ja pestaval maskil on võime ""viirust vähendada"". Neid maske toodab ettevõte nimega LivingGuard, mille juh",google/gemini-2.5-flash-lite,instruction_estonian,UNCERTAIN,UNCERTAIN
4258,estonian,fake,"Mahindra äratas kriitikute tähelepanu pärast seda, kui selle säuts ütles, et korduvkasutataval ja pestaval maskil on võime ""viirust vähendada"". Neid maske toodab ettevõte nimega LivingGuard, mille juh",deepseek/deepseek-v4-flash,instruction_english,[API_ERROR: 'NoneType' object has no attribute 'strip'],UNPARSEABLE
4258,estonian,fake,"Mahindra äratas kriitikute tähelepanu pärast seda, kui selle säuts ütles, et korduvkasutataval ja pestaval maskil on võime ""viirust vähendada"". Neid maske toodab ettevõte nimega LivingGuard, mille juh",deepseek/deepseek-v4-flash,instruction_hindi,[API_ERROR: 'NoneType' object has no attribute 'strip'],UNPARSEABLE
4258,estonian,fake,"Mahindra äratas kriitikute tähelepanu pärast seda, kui selle säuts ütles, et korduvkasutataval ja pestaval maskil on võime ""viirust vähendada"". Neid maske toodab ettevõte nimega LivingGuard, mille juh",deepseek/deepseek-v4-flash,instruction_estonian,FAKE,FAKE
4888,estonian,fake,"28 Agrasse vastu võetud koroonahaiget suri 48 tunni jooksul.

Milline häbi UP valitsusele, et seda mudelit vale propageerides püüti tõde maha suruda.

Esitati küsimusi valitsuse no test=no corona poli",google/gemini-2.5-flash-lite,instruction_english,UNSURE,UNPARSEABLE
4888,estonian,fake,"28 Agrasse vastu võetud koroonahaiget suri 48 tunni jooksul.

Milline häbi UP valitsusele, et seda mudelit vale propageerides püüti tõde maha suruda.

Esitati küsimusi valitsuse no test=no corona poli",google/gemini-2.5-flash-lite,instruction_hindi,UNSURE,UNPARSEABLE
4888,estonian,fake,"28 Agrasse vastu võetud koroonahaiget suri 48 tunni jooksul.

Milline häbi UP valitsusele, et seda mudelit vale propageerides püüti tõde maha suruda.

Esitati küsimusi valitsuse no test=no corona poli",google/gemini-2.5-flash-lite,instruction_estonian,UNCERTAIN,UNCERTAIN
4888,estonian,fake,"28 Agrasse vastu võetud koroonahaiget suri 48 tunni jooksul.

Milline häbi UP valitsusele, et seda mudelit vale propageerides püüti tõde maha suruda.

Esitati küsimusi valitsuse no test=no corona poli",deepseek/deepseek-v4-flash,instruction_english,UNCERTAIN,UNCERTAIN
4888,estonian,fake,"28 Agrasse vastu võetud koroonahaiget suri 48 tunni jooksul.

Milline häbi UP valitsusele, et seda mudelit vale propageerides püüti tõde maha suruda.

Esitati küsimusi valitsuse no test=no corona poli",deepseek/deepseek-v4-flash,instruction_hindi,UNCERTAIN,UNCERTAIN
4888,estonian,fake,"28 Agrasse vastu võetud koroonahaiget suri 48 tunni jooksul.

Milline häbi UP valitsusele, et seda mudelit vale propageerides püüti tõde maha suruda.

Esitati küsimusi valitsuse no test=no corona poli",deepseek/deepseek-v4-flash,instruction_estonian,UNCERTAIN,UNCERTAIN
123,estonian,fake,"suurepärane uudis 

UP valitsus andis loa Kongressi saadetud busside käitamiseks. #häbiväärne
See ei ole rong #Modi_T See ei ole moos #Priyanka_Gandhi ji on Uttar Pradeshis valmistanud 1000 bussi, et ",google/gemini-2.5-flash-lite,instruction_english,UNSURE,UNPARSEABLE
123,estonian,fake,"suurepärane uudis 

UP valitsus andis loa Kongressi saadetud busside käitamiseks. #häbiväärne
See ei ole rong #Modi_T See ei ole moos #Priyanka_Gandhi ji on Uttar Pradeshis valmistanud 1000 bussi, et ",google/gemini-2.5-flash-lite,instruction_hindi,UNCERTAIN,UNCERTAIN
123,estonian,fake,"suurepärane uudis 

UP valitsus andis loa Kongressi saadetud busside käitamiseks. #häbiväärne
See ei ole rong #Modi_T See ei ole moos #Priyanka_Gandhi ji on Uttar Pradeshis valmistanud 1000 bussi, et ",google/gemini-2.5-flash-lite,instruction_estonian,UNCERTAIN,UNCERTAIN
123,estonian,fake,"suurepärane uudis 

UP valitsus andis loa Kongressi saadetud busside käitamiseks. #häbiväärne
See ei ole rong #Modi_T See ei ole moos #Priyanka_Gandhi ji on Uttar Pradeshis valmistanud 1000 bussi, et ",deepseek/deepseek-v4-flash,instruction_english,FAKE,FAKE
123,estonian,fake,"suurepärane uudis 

UP valitsus andis loa Kongressi saadetud busside käitamiseks. #häbiväärne
See ei ole rong #Modi_T See ei ole moos #Priyanka_Gandhi ji on Uttar Pradeshis valmistanud 1000 bussi, et ",deepseek/deepseek-v4-flash,instruction_hindi,FAKE,FAKE
123,estonian,fake,"suurepärane uudis 

UP valitsus andis loa Kongressi saadetud busside käitamiseks. #häbiväärne
See ei ole rong #Modi_T See ei ole moos #Priyanka_Gandhi ji on Uttar Pradeshis valmistanud 1000 bussi, et ",deepseek/deepseek-v4-flash,instruction_estonian,FAKE,FAKE
4344,estonian,fake,Sanjay Rauti teadmised Ayurveda munadest. Selliste Shiv Sena juhtide mõtlemine on viinud erakonna tänaseks madalale tasemele.,google/gemini-2.5-flash-lite,instruction_english,UNCERTAIN,UNCERTAIN
4344,estonian,fake,Sanjay Rauti teadmised Ayurveda munadest. Selliste Shiv Sena juhtide mõtlemine on viinud erakonna tänaseks madalale tasemele.,google/gemini-2.5-flash-lite,instruction_hindi,UNCERTAIN,UNCERTAIN
4344,estonian,fake,Sanjay Rauti teadmised Ayurveda munadest. Selliste Shiv Sena juhtide mõtlemine on viinud erakonna tänaseks madalale tasemele.,google/gemini-2.5-flash-lite,instruction_estonian,UNCERTAIN,UNCERTAIN
4344,estonian,fake,Sanjay Rauti teadmised Ayurveda munadest. Selliste Shiv Sena juhtide mõtlemine on viinud erakonna tänaseks madalale tasemele.,deepseek/deepseek-v4-flash,instruction_english,UNCERTAIN,UNCERTAIN
4344,estonian,fake,Sanjay Rauti teadmised Ayurveda munadest. Selliste Shiv Sena juhtide mõtlemine on viinud erakonna tänaseks madalale tasemele.,deepseek/deepseek-v4-flash,instruction_hindi,FAKE,FAKE
4344,estonian,fake,Sanjay Rauti teadmised Ayurveda munadest. Selliste Shiv Sena juhtide mõtlemine on viinud erakonna tänaseks madalale tasemele.,deepseek/deepseek-v4-flash,instruction_estonian,FAKE,FAKE
1266,estonian,fake,"Kongressi võidust pole möödunud isegi 24 tundi ja loosungid on alanud: ""Me võtame Babri Masjidi, Pakistan Zindabadi.""",google/gemini-2.5-flash-lite,instruction_english,FAKE,FAKE
1266,estonian,fake,"Kongressi võidust pole möödunud isegi 24 tundi ja loosungid on alanud: ""Me võtame Babri Masjidi, Pakistan Zindabadi.""",google/gemini-2.5-flash-lite,instruction_hindi,UNCERTAIN,UNCERTAIN
1266,estonian,fake,"Kongressi võidust pole möödunud isegi 24 tundi ja loosungid on alanud: ""Me võtame Babri Masjidi, Pakistan Zindabadi.""",google/gemini-2.5-flash-lite,instruction_estonian,UNCERTAIN,UNCERTAIN
1266,estonian,fake,"Kongressi võidust pole möödunud isegi 24 tundi ja loosungid on alanud: ""Me võtame Babri Masjidi, Pakistan Zindabadi.""",deepseek/deepseek-v4-flash,instruction_english,FAKE,FAKE
1266,estonian,fake,"Kongressi võidust pole möödunud isegi 24 tundi ja loosungid on alanud: ""Me võtame Babri Masjidi, Pakistan Zindabadi.""",deepseek/deepseek-v4-flash,instruction_hindi,[API_ERROR: 'NoneType' object has no attribute 'strip'],UNPARSEABLE
1266,estonian,fake,"Kongressi võidust pole möödunud isegi 24 tundi ja loosungid on alanud: ""Me võtame Babri Masjidi, Pakistan Zindabadi.""",deepseek/deepseek-v4-flash,instruction_estonian,FAKE,FAKE
3700,estonian,fake,Shahrukh Khan on annetanud Rami templi ehitamiseks 5 miljonit Rs.,google/gemini-2.5-flash-lite,instruction_english,UNCERTAIN,UNCERTAIN
3700,estonian,fake,Shahrukh Khan on annetanud Rami templi ehitamiseks 5 miljonit Rs.,google/gemini-2.5-flash-lite,instruction_hindi,UNCERTAIN,UNCERTAIN
3700,estonian,fake,Shahrukh Khan on annetanud Rami templi ehitamiseks 5 miljonit Rs.,google/gemini-2.5-flash-lite,instruction_estonian,UNCERTAIN,UNCERTAIN
3700,estonian,fake,Shahrukh Khan on annetanud Rami templi ehitamiseks 5 miljonit Rs.,deepseek/deepseek-v4-flash,instruction_english,FAKE,FAKE
3700,estonian,fake,Shahrukh Khan on annetanud Rami templi ehitamiseks 5 miljonit Rs.,deepseek/deepseek-v4-flash,instruction_hindi,[API_ERROR: 'NoneType' object has no attribute 'strip'],UNPARSEABLE
3700,estonian,fake,Shahrukh Khan on annetanud Rami templi ehitamiseks 5 miljonit Rs.,deepseek/deepseek-v4-flash,instruction_estonian,FAKE,FAKE
298,estonian,fake,"Tajinder Singh Bagga sõi oma näljastreigi ajal samosasid.

Näljastreiki pidanud Tajinder Bagga ei olnud toitu söönud.",google/gemini-2.5-flash-lite,instruction_english,FAKE,FAKE
298,estonian,fake,"Tajinder Singh Bagga sõi oma näljastreigi ajal samosasid.

Näljastreiki pidanud Tajinder Bagga ei olnud toitu söönud.",google/gemini-2.5-flash-lite,instruction_hindi,FAKE,FAKE
298,estonian,fake,"Tajinder Singh Bagga sõi oma näljastreigi ajal samosasid.

Näljastreiki pidanud Tajinder Bagga ei olnud toitu söönud.",google/gemini-2.5-flash-lite,instruction_estonian,UNCERTAIN,UNCERTAIN
298,estonian,fake,"Tajinder Singh Bagga sõi oma näljastreigi ajal samosasid.

Näljastreiki pidanud Tajinder Bagga ei olnud toitu söönud.",deepseek/deepseek-v4-flash,instruction_english,UNCERTAIN,UNCERTAIN
298,estonian,fake,"Tajinder Singh Bagga sõi oma näljastreigi ajal samosasid.

Näljastreiki pidanud Tajinder Bagga ei olnud toitu söönud.",deepseek/deepseek-v4-flash,instruction_hindi,[API_ERROR: 'NoneType' object has no attribute 'strip'],UNPARSEABLE
298,estonian,fake,"Tajinder Singh Bagga sõi oma näljastreigi ajal samosasid.

Näljastreiki pidanud Tajinder Bagga ei olnud toitu söönud.",deepseek/deepseek-v4-flash,instruction_estonian,FAKE,FAKE
5273,estonian,fake,"Whuani turg. Hiina, #koronaviiruse päritolu.",google/gemini-2.5-flash-lite,instruction_english,UNCERTAIN,UNCERTAIN
5273,estonian,fake,"Whuani turg. Hiina, #koronaviiruse päritolu.",google/gemini-2.5-flash-lite,instruction_hindi,UNCERTAIN,UNCERTAIN
5273,estonian,fake,"Whuani turg. Hiina, #koronaviiruse päritolu.",google/gemini-2.5-flash-lite,instruction_estonian,UNCERTAIN,UNCERTAIN
5273,estonian,fake,"Whuani turg. Hiina, #koronaviiruse päritolu.",deepseek/deepseek-v4-flash,instruction_english,UNCERTAIN,UNCERTAIN
5273,estonian,fake,"Whuani turg. Hiina, #koronaviiruse päritolu.",deepseek/deepseek-v4-flash,instruction_hindi,FAKE,FAKE
5273,estonian,fake,"Whuani turg. Hiina, #koronaviiruse päritolu.",deepseek/deepseek-v4-flash,instruction_estonian,UNCERTAIN,UNCERTAIN
3364,estonian,fake,"Viimane foto, mis on tehtud enne Pakistan International Airlinesi lennu 8303 allakukkumist Jinnah Gardeni piirkonnas Karachis.",google/gemini-2.5-flash-lite,instruction_english,REAL,REAL
3364,estonian,fake,"Viimane foto, mis on tehtud enne Pakistan International Airlinesi lennu 8303 allakukkumist Jinnah Gardeni piirkonnas Karachis.",google/gemini-2.5-flash-lite,instruction_hindi,UNCERTAIN,UNCERTAIN
3364,estonian,fake,"Viimane foto, mis on tehtud enne Pakistan International Airlinesi lennu 8303 allakukkumist Jinnah Gardeni piirkonnas Karachis.",google/gemini-2.5-flash-lite,instruction_estonian,UNCERTAIN,UNCERTAIN
3364,estonian,fake,"Viimane foto, mis on tehtud enne Pakistan International Airlinesi lennu 8303 allakukkumist Jinnah Gardeni piirkonnas Karachis.",deepseek/deepseek-v4-flash,instruction_english,UNCERTAIN,UNCERTAIN
3364,estonian,fake,"Viimane foto, mis on tehtud enne Pakistan International Airlinesi lennu 8303 allakukkumist Jinnah Gardeni piirkonnas Karachis.",deepseek/deepseek-v4-flash,instruction_hindi,UNCERTAIN,UNCERTAIN
3364,estonian,fake,"Viimane foto, mis on tehtud enne Pakistan International Airlinesi lennu 8303 allakukkumist Jinnah Gardeni piirkonnas Karachis.",deepseek/deepseek-v4-flash,instruction_estonian,[API_ERROR: 'NoneType' object has no attribute 'strip'],UNPARSEABLE
372,estonian,fake,Valitsus on peatanud uute töötajate värbamise.,google/gemini-2.5-flash-lite,instruction_english,UNCERTAIN,UNCERTAIN
372,estonian,fake,Valitsus on peatanud uute töötajate värbamise.,google/gemini-2.5-flash-lite,instruction_hindi,UNCERTAIN,UNCERTAIN
372,estonian,fake,Valitsus on peatanud uute töötajate värbamise.,google/gemini-2.5-flash-lite,instruction_estonian,UNCERTAIN,UNCERTAIN
372,estonian,fake,Valitsus on peatanud uute töötajate värbamise.,deepseek/deepseek-v4-flash,instruction_english,UNCERTAIN,UNCERTAIN
372,estonian,fake,Valitsus on peatanud uute töötajate värbamise.,deepseek/deepseek-v4-flash,instruction_hindi,UNCERTAIN,UNCERTAIN
372,estonian,fake,Valitsus on peatanud uute töötajate värbamise.,deepseek/deepseek-v4-flash,instruction_estonian,UNCERTAIN,UNCERTAIN
5583,estonian,fake,"Kongressil pole midagi pistmist Kamal Nathi isikliku sekretäri 9 miljonilise Rs vargusega. Kongressil pole kombeks nii väikseid vargusi teha.
Nii kaua nad küsisid: ""Kus on must raha?"" Kui Kamal Nathi ",google/gemini-2.5-flash-lite,instruction_english,UNCERTAIN,UNCERTAIN
5583,estonian,fake,"Kongressil pole midagi pistmist Kamal Nathi isikliku sekretäri 9 miljonilise Rs vargusega. Kongressil pole kombeks nii väikseid vargusi teha.
Nii kaua nad küsisid: ""Kus on must raha?"" Kui Kamal Nathi ",google/gemini-2.5-flash-lite,instruction_hindi,UNCERTAIN,UNCERTAIN
5583,estonian,fake,"Kongressil pole midagi pistmist Kamal Nathi isikliku sekretäri 9 miljonilise Rs vargusega. Kongressil pole kombeks nii väikseid vargusi teha.
Nii kaua nad küsisid: ""Kus on must raha?"" Kui Kamal Nathi ",google/gemini-2.5-flash-lite,instruction_estonian,UNCERTAIN,UNCERTAIN
5583,estonian,fake,"Kongressil pole midagi pistmist Kamal Nathi isikliku sekretäri 9 miljonilise Rs vargusega. Kongressil pole kombeks nii väikseid vargusi teha.
Nii kaua nad küsisid: ""Kus on must raha?"" Kui Kamal Nathi ",deepseek/deepseek-v4-flash,instruction_english,[API_ERROR: 'NoneType' object has no attribute 'strip'],UNPARSEABLE
5583,estonian,fake,"Kongressil pole midagi pistmist Kamal Nathi isikliku sekretäri 9 miljonilise Rs vargusega. Kongressil pole kombeks nii väikseid vargusi teha.
Nii kaua nad küsisid: ""Kus on must raha?"" Kui Kamal Nathi ",deepseek/deepseek-v4-flash,instruction_hindi,[API_ERROR: 'NoneType' object has no attribute 'strip'],UNPARSEABLE
5583,estonian,fake,"Kongressil pole midagi pistmist Kamal Nathi isikliku sekretäri 9 miljonilise Rs vargusega. Kongressil pole kombeks nii väikseid vargusi teha.
Nii kaua nad küsisid: ""Kus on must raha?"" Kui Kamal Nathi ",deepseek/deepseek-v4-flash,instruction_estonian,FAKE,FAKE
5212,estonian,fake,"Facebook muudab alates laupäevast, 13. juunist oma privaatsuspoliitikat. Kui kasutajad seda kirjalikku teadet ei kopeeri ja oma seinale ei postita, võivad nad silmitsi seista juriidiliste raskustega.",google/gemini-2.5-flash-lite,instruction_english,FAKE,FAKE
5212,estonian,fake,"Facebook muudab alates laupäevast, 13. juunist oma privaatsuspoliitikat. Kui kasutajad seda kirjalikku teadet ei kopeeri ja oma seinale ei postita, võivad nad silmitsi seista juriidiliste raskustega.",google/gemini-2.5-flash-lite,instruction_hindi,FAKE,FAKE
5212,estonian,fake,"Facebook muudab alates laupäevast, 13. juunist oma privaatsuspoliitikat. Kui kasutajad seda kirjalikku teadet ei kopeeri ja oma seinale ei postita, võivad nad silmitsi seista juriidiliste raskustega.",google/gemini-2.5-flash-lite,instruction_estonian,FAKE,FAKE
5212,estonian,fake,"Facebook muudab alates laupäevast, 13. juunist oma privaatsuspoliitikat. Kui kasutajad seda kirjalikku teadet ei kopeeri ja oma seinale ei postita, võivad nad silmitsi seista juriidiliste raskustega.",deepseek/deepseek-v4-flash,instruction_english,FAKE,FAKE
5212,estonian,fake,"Facebook muudab alates laupäevast, 13. juunist oma privaatsuspoliitikat. Kui kasutajad seda kirjalikku teadet ei kopeeri ja oma seinale ei postita, võivad nad silmitsi seista juriidiliste raskustega.",deepseek/deepseek-v4-flash,instruction_hindi,FAKE,FAKE
5212,estonian,fake,"Facebook muudab alates laupäevast, 13. juunist oma privaatsuspoliitikat. Kui kasutajad seda kirjalikku teadet ei kopeeri ja oma seinale ei postita, võivad nad silmitsi seista juriidiliste raskustega.",deepseek/deepseek-v4-flash,instruction_estonian,FAKE,FAKE
1806,estonian,fake,"@Main_Amitabh @SanjayAzadSln @ArvindKejriwal Ta on terrorist, kes põletas Delhi, teda tuleks jälitada ja peksa nagu hullu koera.",google/gemini-2.5-flash-lite,instruction_english,FAKE,FAKE
1806,estonian,fake,"@Main_Amitabh @SanjayAzadSln @ArvindKejriwal Ta on terrorist, kes põletas Delhi, teda tuleks jälitada ja peksa nagu hullu koera.",google/gemini-2.5-flash-lite,instruction_hindi,FAKE,FAKE
1806,estonian,fake,"@Main_Amitabh @SanjayAzadSln @ArvindKejriwal Ta on terrorist, kes põletas Delhi, teda tuleks jälitada ja peksa nagu hullu koera.",google/gemini-2.5-flash-lite,instruction_estonian,UNCERTAIN,UNCERTAIN
1806,estonian,fake,"@Main_Amitabh @SanjayAzadSln @ArvindKejriwal Ta on terrorist, kes põletas Delhi, teda tuleks jälitada ja peksa nagu hullu koera.",deepseek/deepseek-v4-flash,instruction_english,FAKE,FAKE
1806,estonian,fake,"@Main_Amitabh @SanjayAzadSln @ArvindKejriwal Ta on terrorist, kes põletas Delhi, teda tuleks jälitada ja peksa nagu hullu koera.",deepseek/deepseek-v4-flash,instruction_hindi,[API_ERROR: 'NoneType' object has no attribute 'strip'],UNPARSEABLE
1806,estonian,fake,"@Main_Amitabh @SanjayAzadSln @ArvindKejriwal Ta on terrorist, kes põletas Delhi, teda tuleks jälitada ja peksa nagu hullu koera.",deepseek/deepseek-v4-flash,instruction_estonian,FAKE,FAKE
